Date,Adj Close,Close,High,Low,Open,Volume
1999-01-22 00:00:00+00:00,0.0376177541911602,0.041016001254320145,0.04882799834012985,0.038802001625299454,0.04374999925494194,2714.688
1999-01-25 00:00:00+00:00,0.041558749973773956,0.04531300067901611,0.04583299905061722,0.041016001254320145,0.04427099972963333,510.48
1999-01-26 00:00:00+00:00,0.038334064185619354,0.04179700091481209,0.046744998544454575,0.04114599898457527,0.04583299905061722,343.2
1999-01-27 00:00:00+00:00,0.03821484372019768,0.04166699945926666,0.04296899959445,0.0395830012857914,0.041926998645067215,244.368
1999-01-28 00:00:00+00:00,0.03809467703104019,0.04153599962592125,0.041926998645067215,0.0412760004401207,0.04166699945926666,227.52
1999-01-29 00:00:00+00:00,0.03630348667502403,0.0395830012857914,0.04166699945926666,0.0395830012857914,0.04153599962592125,244.032
1999-02-01 00:00:00+00:00,0.037020690739154816,0.04036499932408333,0.04062499850988388,0.0395830012857914,0.0395830012857914,154.704
1999-02-02 00:00:00+00:00,0.03415461257100105,0.03723999857902527,0.04062499850988388,0.03606799989938736,0.0395830012857914,264.096
1999-02-03 00:00:00+00:00,0.034870896488428116,0.03802099823951721,0.0385419987142086,0.03645800054073334,0.036719001829624176,75.12
1999-02-04 00:00:00+00:00,0.03678131103515625,0.04010400176048279,0.04114599898457527,0.03802099823951721,0.0385419987142086,181.92
1999-02-05 00:00:00+00:00,0.03785621374845505,0.0412760004401207,0.04166699945926666,0.03971400111913681,0.040754999965429306,136.848
1999-02-08 00:00:00+00:00,0.0365428552031517,0.03984399884939194,0.04166699945926666,0.03984399884939194,0.04153599962592125,154.08
1999-02-09 00:00:00+00:00,0.035109344869852066,0.03828100115060806,0.04088500142097473,0.03776000067591667,0.04062499850988388,86.976
1999-02-10 00:00:00+00:00,0.03475167602300644,0.037891000509262085,0.039322998374700546,0.03723999857902527,0.03828100115060806,148.224
1999-02-11 00:00:00+00:00,0.037736985832452774,0.04114599898457527,0.04270799830555916,0.03802099823951721,0.03802099823951721,132.24
1999-02-12 00:00:00+00:00,0.039886780083179474,0.04349000006914139,0.04374999925494194,0.04166699945926666,0.04166699945926666,109.728
1999-02-16 00:00:00+00:00,0.040125247091054916,0.04374999925494194,0.04609400033950806,0.039322998374700546,0.04427099972963333,211.008
1999-02-17 00:00:00+00:00,0.03797544911503792,0.041405998170375824,0.04322899878025055,0.04062499850988388,0.04270799830555916,67.728
1999-02-18 00:00:00+00:00,0.0385725162923336,0.04205700010061264,0.04322899878025055,0.04088500142097473,0.04270799830555916,70.704
1999-02-19 00:00:00+00:00,0.039886780083179474,0.04349000006914139,0.04427099972963333,0.04114599898457527,0.04166699945926666,75.36
1999-02-22 00:00:00+00:00,0.040125247091054916,0.04374999925494194,0.04479200020432472,0.041405998170375824,0.04427099972963333,205.248
1999-02-23 00:00:00+00:00,0.04203566536307335,0.04583299905061722,0.046744998544454575,0.042187999933958054,0.04479200020432472,138.096
1999-02-24 00:00:00+00:00,0.04537958279252052,0.04947900027036667,0.054687999188899994,0.04830700159072876,0.05260400101542473,612.768
1999-02-25 00:00:00+00:00,0.0439470000565052,0.04791700094938278,0.05312500149011612,0.04713499918580055,0.051562998443841934,149.136
1999-02-26 00:00:00+00:00,0.04191643372178078,0.04570300132036209,0.05000000074505806,0.04531300067901611,0.04843800142407417,172.608
1999-03-01 00:00:00+00:00,0.04215580224990845,0.04596399888396263,0.04791700094938278,0.04374999925494194,0.046875,92.16
1999-03-02 00:00:00+00:00,0.0417972132563591,0.045572999864816666,0.04609400033950806,0.04479200020432472,0.04583299905061722,55.248
1999-03-03 00:00:00+00:00,0.03893112763762474,0.042447999119758606,0.04583299905061722,0.042187999933958054,0.04583299905061722,61.392
1999-03-04 00:00:00+00:00,0.03809467703104019,0.04153599962592125,0.04479200020432472,0.04114599898457527,0.044530998915433884,57.36
1999-03-05 00:00:00+00:00,0.04024447873234749,0.043880000710487366,0.04400999844074249,0.041926998645067215,0.041926998645067215,78.768
1999-03-08 00:00:00+00:00,0.040841538459062576,0.044530998915433884,0.04583299905061722,0.041926998645067215,0.04270799830555916,75.888
1999-03-09 00:00:00+00:00,0.04215580224990845,0.04596399888396263,0.04661500081419945,0.04440100118517876,0.04440100118517876,143.184
1999-03-10 00:00:00+00:00,0.04143860936164856,0.0451820008456707,0.04661500081419945,0.044530998915433884,0.04661500081419945,235.344
1999-03-11 00:00:00+00:00,0.03964738920331001,0.04322899878025055,0.0451820008456707,0.04322899878025055,0.04440100118517876,54.288
1999-03-12 00:00:00+00:00,0.03893112763762474,0.042447999119758606,0.04349000006914139,0.04166699945926666,0.04349000006914139,90.768
1999-03-15 00:00:00+00:00,0.04060308635234833,0.04427099972963333,0.04479200020432472,0.04322899878025055,0.04349000006914139,108.816
1999-03-16 00:00:00+00:00,0.03928971663117409,0.04283899813890457,0.045051999390125275,0.042447999119758606,0.044530998915433884,79.152
1999-03-17 00:00:00+00:00,0.03952818736433983,0.04309900104999542,0.04400999844074249,0.04205700010061264,0.04322899878025055,51.36
1999-03-18 00:00:00+00:00,0.04000603035092354,0.04362000152468681,0.04427099972963333,0.042187999933958054,0.04322899878025055,46.32
1999-03-19 00:00:00+00:00,0.040125247091054916,0.04374999925494194,0.045051999390125275,0.04349000006914139,0.04349000006914139,105.312
1999-03-22 00:00:00+00:00,0.03893112763762474,0.042447999119758606,0.04479200020432472,0.042447999119758606,0.04466100037097931,36.672
1999-03-23 00:00:00+00:00,0.0365428552031517,0.03984399884939194,0.04270799830555916,0.039062999188899994,0.04270799830555916,163.968
1999-03-24 00:00:00+00:00,0.03630348667502403,0.0395830012857914,0.03984399884939194,0.03802099823951721,0.0395830012857914,60.864
1999-03-25 00:00:00+00:00,0.03678131103515625,0.04010400176048279,0.04166699945926666,0.039322998374700546,0.03945299983024597,40.32
1999-03-26 00:00:00+00:00,0.04000603035092354,0.04362000152468681,0.04374999925494194,0.04062499850988388,0.04062499850988388,88.272
1999-03-29 00:00:00+00:00,0.041200146079063416,0.04492200165987015,0.04596399888396263,0.044140998274087906,0.04492200165987015,65.952
1999-03-30 00:00:00+00:00,0.037736985832452774,0.04114599898457527,0.04544299840927124,0.04088500142097473,0.045051999390125275,69.504
1999-03-31 00:00:00+00:00,0.04036369547247887,0.04400999844074249,0.044530998915433884,0.040495000779628754,0.042447999119758606,153.6
1999-04-01 00:00:00+00:00,0.039169564843177795,0.04270799830555916,0.04427099972963333,0.041926998645067215,0.04400999844074249,30.432
1999-04-05 00:00:00+00:00,0.03797544911503792,0.041405998170375824,0.04322899878025055,0.04114599898457527,0.042187999933958054,98.64
1999-04-06 00:00:00+00:00,0.037020690739154816,0.04036499932408333,0.041926998645067215,0.0395830012857914,0.04179700091481209,69.696
1999-04-07 00:00:00+00:00,0.040125247091054916,0.04374999925494194,0.04400999844074249,0.04036499932408333,0.04062499850988388,89.28
1999-04-08 00:00:00+00:00,0.040841538459062576,0.044530998915433884,0.04583299905061722,0.04349000006914139,0.04400999844074249,130.128
1999-04-09 00:00:00+00:00,0.040125247091054916,0.04374999925494194,0.04479200020432472,0.04349000006914139,0.04479200020432472,48.624
1999-04-12 00:00:00+00:00,0.03845328465104103,0.041926998645067215,0.04322899878025055,0.04114599898457527,0.04322899878025055,33.312
1999-04-13 00:00:00+00:00,0.036900557577610016,0.040233999490737915,0.04270799830555916,0.0395830012857914,0.04270799830555916,36.144
1999-04-14 00:00:00+00:00,0.03582657128572464,0.039062999188899994,0.041016001254320145,0.039062999188899994,0.04010400176048279,48.288
1999-04-15 00:00:00+00:00,0.03678131103515625,0.04010400176048279,0.04010400176048279,0.039062999188899994,0.04010400176048279,35.856
1999-04-16 00:00:00+00:00,0.03797544911503792,0.041405998170375824,0.04205700010061264,0.03984399884939194,0.03984399884939194,38.928
1999-04-19 00:00:00+00:00,0.03630348667502403,0.0395830012857914,0.041926998645067215,0.039062999188899994,0.041926998645067215,31.296
1999-04-20 00:00:00+00:00,0.03558719903230667,0.038802001625299454,0.04114599898457527,0.03841099888086319,0.0395830012857914,67.68
1999-04-21 00:00:00+00:00,0.036184243857860565,0.03945299983024597,0.0395830012857914,0.0385419987142086,0.038802001625299454,37.488
1999-04-22 00:00:00+00:00,0.034631531685590744,0.03776000067591667,0.0395830012857914,0.037370000034570694,0.0395830012857914,227.184
1999-04-23 00:00:00+00:00,0.03296048194169998,0.035937998443841934,0.03776000067591667,0.035677000880241394,0.037629999220371246,126.048
1999-04-26 00:00:00+00:00,0.0312885157763958,0.03411500155925751,0.03645800054073334,0.03333299979567528,0.035937998443841934,123.504
1999-04-27 00:00:00+00:00,0.034631531685590744,0.03776000067591667,0.03802099823951721,0.03437500074505806,0.03489600121974945,226.944
1999-04-28 00:00:00+00:00,0.0343930758535862,0.03750000149011612,0.03802099823951721,0.03632799908518791,0.03802099823951721,120.096
1999-04-29 00:00:00+00:00,0.0343930758535862,0.03750000149011612,0.03776000067591667,0.036719001829624176,0.037629999220371246,48.144
1999-04-30 00:00:00+00:00,0.034870896488428116,0.03802099823951721,0.0395830012857914,0.037629999220371246,0.037891000509262085,99.312
