Date,Adj Close,Close,High,Low,Open,Volume
1999-01,0.036303482949733734,0.0395830012857914,0.04166699945926666,0.0395830012857914,0.04153599962592125,244.032
1999-02,0.041916441172361374,0.04570300132036209,0.05000000074505806,0.04531300067901611,0.04843800142407417,172.608
1999-03,0.04036369547247887,0.04400999844074249,0.044530998915433884,0.040495000779628754,0.042447999119758606,153.6
1999-04,0.03487090393900871,0.03802099823951721,0.0395830012857914,0.037629999220371246,0.037891000509262085,99.312
1999-05,0.03260187432169914,0.03554699942469597,0.035677000880241394,0.03515600040555,0.035677000880241394,88.656
1999-06,0.036542847752571106,0.03984399884939194,0.03984399884939194,0.03697900101542473,0.03776000067591667,269.232
1999-07,0.038453277200460434,0.041926998645067215,0.04296899959445,0.04166699945926666,0.04179700091481209,452.304
1999-08,0.05373939126729965,0.05859399959445,0.05885399878025055,0.05312500149011612,0.0541669987142086,786.864
1999-09,0.036781322211027145,0.04010400176048279,0.04296899959445,0.0395830012857914,0.04166699945926666,342.528
1999-10,0.04227503389120102,0.04609400033950806,0.046875,0.04296899959445,0.04322899878025055,330.528
1999-11,0.06615851819515228,0.07213500142097473,0.07838500291109085,0.07213500142097473,0.07708299905061722,314.688
1999-12,0.08968424797058105,0.09778600186109543,0.09791699796915054,0.09609399735927582,0.09641899913549423,127.344
2000-01,0.07081668823957443,0.07721400260925293,0.07994800060987473,0.07291699945926666,0.07825499773025513,182.4
2000-02,0.1222861260175705,0.1333329975605011,0.13489599525928497,0.12578099966049194,0.12578099966049194,306.048
2000-03,0.16142642498016357,0.17600899934768677,0.1830729991197586,0.1635420024394989,0.16650399565696716,962.976
2000-04,0.17029334604740143,0.18567700684070587,0.20000000298023224,0.18567700684070587,0.1925780028104782,179.04
2000-05,0.2180611938238144,0.2377600073814392,0.2416670024394989,0.22812500596046448,0.22812500596046448,469.536
2000-06,0.2429012507200241,0.26484400033950806,0.26927098631858826,0.2432290017604828,0.25572898983955383,1209.192
2000-07,0.22928713262081146,0.25,0.2505210041999817,0.22499999403953552,0.23749999701976776,371.232
2000-08,0.3033275604248047,0.33072900772094727,0.34375,0.32552099227905273,0.3320310115814209,388.896
2000-09,0.3128815293312073,0.34114599227905273,0.35416701436042786,0.3354170024394989,0.34114599227905273,373.872
2000-10,0.23746716976165771,0.25891900062561035,0.26302099227905273,0.23906299471855164,0.2466149926185608,299.256
2000-11,0.15476879477500916,0.16875000298023224,0.18385399878025055,0.15156300365924835,0.18385399878025055,981.624
