Date,Adj Close,Close,High,Low,Open,Volume
1990-01,23.34727278622714,23.34727278622714,23.34727278622714,23.34727278622714,23.34727278622714,0.0
1990-02,23.262631767674495,23.262631767674495,23.262631767674495,23.262631767674495,23.262631767674495,0.0
1990-03,20.06227259202437,20.06227259202437,20.06227259202437,20.06227259202437,20.06227259202437,0.0
1990-04,21.40349998474121,21.40349998474121,21.40349998474121,21.40349998474121,21.40349998474121,0.0
1990-05,18.09772725538774,18.09772725538774,18.09772725538774,18.09772725538774,18.09772725538774,0.0
1990-06,16.822380837940035,16.822380837940035,16.822380837940035,16.822380837940035,16.822380837940035,0.0
1990-07,18.39285727909633,18.39285727909633,18.39285727909633,18.39285727909633,18.39285727909633,0.0
1990-08,28.175217255302098,28.175217255302098,28.175217255302098,28.175217255302098,28.175217255302098,0.0
1990-09,29.10736836885151,29.10736836885151,29.10736836885151,29.10736836885151,29.10736836885151,0.0
1990-10,29.625652479088824,29.625652479088824,29.625652479088824,29.625652479088824,29.625652479088824,0.0
1990-11,24.885714394705637,24.885714394705637,24.885714394705637,24.885714394705637,24.885714394705637,0.0
1990-12,23.363000106811523,23.363000106811523,23.363000106811523,23.363000106811523,23.363000106811523,0.0
1991-01,27.429091106761586,27.429091106761586,27.429091106761586,27.429091106761586,27.429091106761586,0.0
1991-02,21.598421096801758,21.598421096801758,21.598421096801758,21.598421096801758,21.598421096801758,0.0
1991-03,17.918499851226805,17.918499851226805,17.918499851226805,17.918499851226805,17.918499851226805,0.0
1991-04,17.37272735075517,17.37272735075517,17.37272735075517,17.37272735075517,17.37272735075517,0.0
1991-05,16.932272737676445,16.932272737676445,16.932272737676445,16.932272737676445,16.932272737676445,0.0
1991-06,17.13499994277954,17.13499994277954,17.13499994277954,17.13499994277954,17.13499994277954,0.0
1991-07,17.294090964577414,17.294090964577414,17.294090964577414,17.294090964577414,17.294090964577414,0.0
1991-08,15.681363712657582,15.681363712657582,15.681363712657582,15.681363712657582,15.681363712657582,0.0
1991-09,16.956499767303466,16.956499767303466,16.956499767303466,16.956499767303466,16.956499767303466,0.0
1991-10,16.36391299703847,16.36391299703847,16.36391299703847,16.36391299703847,16.36391299703847,0.0
1991-11,17.77350010871887,17.77350010871887,17.77350010871887,17.77350010871887,17.77350010871887,0.0
1991-12,18.347619102114724,18.347619102114724,18.347619102114724,18.347619102114724,18.347619102114724,0.0
1992-01,17.68318167599765,17.68318167599765,18.181818095120516,16.818181688135322,17.266363577409223,0.0
1992-02,17.47736850537752,17.47736850537752,18.031578867059004,16.8321052350496,17.198420926144248,0.0
1992-03,17.520454623482443,17.520454623482443,18.025454434481535,17.24954548749057,17.716363603418525,0.0
1992-04,16.562856946672714,16.562856946672714,17.24285720643543,16.275714147658576,16.84523804982503,0.0
1992-05,15.076999950408936,15.076999950408936,15.753500032424927,14.516499996185303,14.803000116348267,0.0
1992-06,15.203181873668324,15.203181873668324,15.77136382189664,14.593636426058682,14.953181830319492,0.0
1992-07,13.601818214763295,13.601818214763295,14.207727258855646,12.827727274461227,13.04590910131281,0.0
1992-08,14.42190474555606,14.42190474555606,15.021428562345958,13.621904736473446,13.984285627092634,0.0
1992-09,13.696666581290108,13.696666581290108,13.974285625276112,13.040476163228353,13.230476152329217,0.0
1992-10,17.636818278919566,17.636818278919566,18.32818178697066,16.84090904756026,17.29227282784202,0.0
1992-11,14.424499940872192,14.424499940872192,15.071000099182129,14.04700002670288,14.58100004196167,0.0
1992-12,12.19136363809759,12.19136363809759,12.84818189794367,11.615909099578857,11.992727149616588,0.0
1993-01,12.408999967575074,12.408999967575074,12.930999994277954,11.96599988937378,12.327499961853027,0.0
1993-02,13.721578949376157,13.721578949376157,14.379473686218262,13.22105262154027,13.620526263588353,0.0
1993-03,13.606086855349334,13.606086855349334,14.146521858547045,13.153478166331416,13.500000124392303,0.0
